AQSID,Parameter_name,Site_code,Site_name,Status,Agency_ID,Agency_name,EPA_region,Latitude,Longitude,Elevation,GMT_offset,Country_code,MSA_code,MSA_name,State_code,State_name,County_code,County_name,Extra_fields,Monitoring_Site_ID
HN1010001,PM2.5,0001,Hanoi,Active,HN1,U.S. Department of State Vietnam - Hanoi,DSVM,21.021939,105.818806,16.8,7,VM,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
JDA010001,PM2.5,0001,Jeddah,Active,JDA,U.S. Department of State Saudi Arabia - Jeddah,DSSA,21.543486,39.172989,0,3,SA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
060130002,PM2.5,0002,Concord,Active,CA2,San Francisco Bay Area AQMD,R9,37.9383,-122.025,0,-8,US,41860,"San Francisco-Oakland-Fremont, CA",06,CA,013,CONTRA COSTA,|,06-013-0002
270370470,PM2.5,0470,Apple Valley,Active,MN1,Minnesota Pollution Control Agency,R5,44.7383,-93.2372,0,-6,US,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,MN,037,DAKOTA,|,27-037-0470
800140008,PM2.5,0008,Santa Fe,Active,SMJ,Sistema de Monitoreo Atmosferico de Jalisco,MX,20.528889,-103.376944,470,-6,MX,NA,NA,80,MX,014,JALISCO,|,80-014-0008
80011G005,PM2.5,G005,Estaci¢n Te¢dula,Active,IEG,Secretar°a de Medio Ambiente y Ordenamiento Territorial,MX,20.657939,-101.34915,494.7,-6,MX,NA,NA,80,MX,011,GUANAJUATO,|,80-011-G005
150090006,PM2.5,0006,"Kihei, Maui",Active,HI1,Hawaii State Dept. of Health,R9,20.7808,-156.4461,39.3,-10,US,27980,"Kahului-Wailuku, HI",15,HI,009,MAUI,|,15-009-0006
840MMHI11014,PM2.5,1014,Lahainaluna HS,Active,HI1,Hawaii State Dept. of Health,R9,20.88671,-156.65998,0,-10,US,NA,NA,MM,MM,HI1,HI1,|,MM-HI1-1014
060710005,PM2.5,0005,Crestline - Lake Gregory,Active,CA3,South Coast AQMD,R9,34.243132,-117.272275,1387.8,-8,US,40140,"Riverside-San Bernardino-Ontario, CA",06,CA,071,SAN BERNARDINO,|,06-071-0005
400019009,PM2.5,9009,STILWELL CASTNET & NCORE,Active,CK1,Cherokee Nation,R6,35.750599,-94.669701,300.1,-6,US,NA,NA,40,OK,001,ADAIR,|,40-001-9009
400310651,PM2.5,0651,Lawton North,Active,OK1,Oklahoma Department of Environmental Quality,R6,34.632999,-98.428802,362,-6,US,30020,"Lawton, OK",40,OK,031,COMANCHE,|,40-031-0651
470931020,PM2.5,1020,SPRINGHILL,Active,TN4,Knox County Dept. of Air Quality Management ,R4,36.0183,-83.8761,0,-5,US,28940,"Knoxville, TN",47,TN,093,KNOX,|,47-093-1020
840040059999,PM2.5,9999,Grand Canyon ozone bench,Active,NPS,National Park Service,USEPA,36.060444,-112.107028,2124.3,-7,US,NA,NA,04,AZ,005,COCONINO,|,04-005-9999
540511002,PM2.5,1002,MOUNDSVILLE,Active,WV2,West Virginia Division of Air Quality - Wheeling,R3,39.9158,-80.7342,213.5,-5,US,48540,"Wheeling, WV-OH",54,WV,051,MARSHALL,|,54-051-1002
840311570006,PM2.5,0006,Scottsbluff HS,Active,NE1,Nebraska Department of Environment and Energy,R7,41.875556,-103.658056,1184.6,-7,US,42420,"Scottsbluff, NE",31,NE,157,SCOTTS BLUFF,|,31-157-0006
410432002,PM2.5,2002,Sweet Home - Fire Department,Active,OR1,Oregon Dept. of Environmental Quality,R10,44.3958,-122.7305,164.1,-8,US,10540,"Albany-Lebanon, OR",41,OR,043,LINN,|,41-043-2002
070BH2010001,PM2.5,0001,Banja Luka,Active,BH2,U.S. Department of State Bosnia Herzegovina - Banja Luka,DSBK,44.7725,17.185556,0,1,BK,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
410010004,PM2.5,0004,Baker City - Forest Service,Active,OR1,Oregon Dept. of Environmental Quality,R10,44.78822,-117.8446,1047.7,-8,US,NA,NA,41,OR,001,BAKER,|,41-001-0004
840560330007,PM2.5,0007,Sheridan Mobile,Active,WY1,Wyoming Department of Environmental Quality,R8,44.80388,-106.96138,1141.9,-7,US,43260,"Sheridan, WY",56,WY,033,SHERIDAN,|,56-033-0007
124CC0090250,PM2.5,0250,Airdrie,Active,AB1,Alberta Environmental Monitoring and Reporting Agency (AEMERA),CA,51.268227,-114.037677,0,-7,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0250
000103202,PM2.5,3202,Golden Helipad,Active,BC1,British Columbia Ministry of Environment,CA,51.2975,-116.966,773.5,-8,CA,NA,NA,00,CC,010,BRITISH COLUMBIA,|,00-010-3202
124CC0090135,PM2.5,0135,Ardrossan,Active,AB1,Alberta Environmental Monitoring and Reporting Agency (AEMERA),CA,53.554691,-113.144105,0,-7,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0135
80011G018,PM2.5,G018,Estaci¢n Guanajuato,Active,IEG,Secretar°a de Medio Ambiente y Ordenamiento Territorial,MX,21.017676,-101.25751700000001,610,-6,MX,NA,NA,80,MX,011,GUANAJUATO,|,80-011-G018
061110007,PM2.5,0007,Thousand Oaks - Moorpark Road,Active,CA5,Ventura County APCD,R9,34.21017,-118.87051,0,-8,US,37100,"Oxnard-Thousand Oaks-Ventura, CA",06,CA,111,VENTURA,|,06-111-0007
040128000,PM2.5,8000,Alamo Lake,Active,AZ1,Arizona Department of Environmental Quality,R9,34.243889,-113.558611,403.2,-7,US,NA,NA,04,AZ,012,LA PAZ,|,04-012-8000
131390003,PM2.5,0003,Gainesville,Active,GA1,Georgia Department of Natural Resources,R4,34.3003,-83.8139,386.1,-5,US,23580,"Gainesville, GA",13,GA,139,HALL,|,13-139-0003
490210005,PM2.5,0005,Enoch,Active,UT1,Utah Department of Environmental Quality,R8,37.747445,-113.055524,0,-7,US,NA,NA,49,UT,021,IRON,|,49-021-0005
060410001,PM2.5,0001,San Rafael,Active,CA2,San Francisco Bay Area AQMD,R9,37.9722,-122.5189,0.9,-8,US,41860,"San Francisco-Oakland-Fremont, CA",06,CA,041,MARIN,|,06-041-0001
181630021,PM2.5,0021,Evansville-Buena Vista,Active,IN4,Indiana Dept. of Environmental Management,R5,38.01325,-87.577923,115.9,-6,US,21780,"Evansville, IN-KY",18,IN,163,VANDERBURGH,|,18-163-0021
510030001,PM2.5,0001,Albemarle HS,Active,VA1,Virginia Dept. of Environmental Quality,R3,38.07657,-78.50397,176.9,-5,US,16820,"Charlottesville, VA",51,VA,003,ALBEMARLE,|,51-003-0001
051YER010001,PM2.5,0001,Yerevan,Active,YER,U.S. Department of State Armenia - Yerevan,DSAM,40.16515,44.48171,0,4,AM,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
840180350006,PM2.5,0006,Muncie Central HS,Active,IN4,Indiana Dept. of Environmental Management,R5,40.1995,-85.38791,0,-5,US,34620,"Muncie, IN",18,IN,035,DELAWARE,|,18-035-0006
490472002,PM2.5,2002,Redwash,Active,UTE,Ute Tribe,R8,40.204433,-109.35321,0,-7,US,NA,NA,49,UT,047,UINTAH,|,49-047-2002
420430401,PM2.5,0401,Harrisburg,Active,PA1,Pennsylvania Dept. of Environmental Protection,R3,40.246992,-76.846988,0,-5,US,25420,"Harrisburg-Carlisle, PA",42,PA,043,DAUPHIN,|,42-043-0401
540290009,PM2.5,0009,WEIRTON,Active,WV2,West Virginia Division of Air Quality - Wheeling,R3,40.42735,-80.59253,0,-5,US,48260,"Weirton-Steubenville, WV-OH",54,WV,029,HANCOCK,|,54-029-0009
490353013,PM2.5,3013,Herriman #3,Active,UT1,Utah Department of Environmental Quality,R8,40.496408,-112.036305,0,-7,US,41620,"Salt Lake City, UT",49,UT,035,SALT LAKE,|,49-035-3013
840420030002,PM2.5,0002,Avalon,Active,PA3,Allegheny County,R3,40.499789,-80.071347,253.2,-5,US,38300,"Pittsburgh, PA",42,PA,003,ALLEGHENY,|,42-003-0002
000050113,PM2.5,0113,Laval - Chomedey,Active,QC1,Canada-Quebec1,CA,45.5472,-73.7472,40.3,-5,CA,NA,NA,00,CC,005,QUEBEC,|,00-005-0113
840410512010,PM2.5,2010,Portland Humboldt School,Active,OR1,Oregon Dept. of Environmental Quality,R10,45.558081,-122.670985,0,-8,US,38900,"Portland-Vancouver-Beaverton, OR-WA",41,OR,051,MULTNOMAH,|,41-051-2010
000030201,PM2.5,0201,PORT HAWKESBURY,Active,NS1,Canada-Nova Scotia1,CA,45.614028,-61.362122,0,-4,CA,NA,NA,00,CC,003,NOVA SCOTIA,|,00-003-0201
530110024,PM2.5,0024,Vancouver-NE 84th Ave,Active,WA1,Washington Department of Ecology,R10,45.64336,-122.58737,54,-8,US,NA,NA,53,WA,011,CLARK,|,53-011-0024
410590121,PM2.5,0121,Pendleton - McKay Creek,Active,OR1,Oregon Dept. of Environmental Quality,R10,45.652231,-118.823033,319,-8,US,37820,"Pendleton-Hermiston, OR",41,OR,059,UMATILLA,|,41-059-0121
840471130010,PM2.5,0010,Jackson,Active,TN1,Tennessee Air Pollution Control Div.,R4,35.705338,-88.81959,135.4,-6,US,27180,"Jackson, TN",47,TN,113,MADISON,|,47-113-0010
471050109,PM2.5,0109,LOUDONMS,Active,TN1,Tennessee Air Pollution Control Div.,R4,35.7197,-84.3417,250.1,-5,US,28940,"Knoxville, TN",47,TN,105,LOUDON,|,47-105-0109
470090011,PM2.5,0011,MARYVILL,Active,TN1,Tennessee Air Pollution Control Div.,R4,35.7683,-83.9422,319.9,-5,US,28940,"Knoxville, TN",47,TN,009,BLOUNT,|,47-009-0011
840240476432,PM2.5,6432,Pocomoke City,Active,MD1,Maryland Department of the Environment,R3,38.013875,-75.545666,0,-5,US,NA,NA,24,MD,047,WORCESTER,|,24-047-6432
840081230008,PM2.5,0008,Platteville Middle School,Active,CO1,Colorado Department of Public Health and Environment,R8,40.20938,-104.82405,1469.8,-6,US,NA,NA,08,CO,123,WELD,|,08-123-0008
081230006,PM2.5,0006,Greeley Hospital,Active,CO1,Colorado Department of Public Health and Environment,R8,40.4147,-104.7061,1450.3,-7,US,24540,"Greeley, CO",08,CO,123,WELD,|,08-123-0006
000060512,PM2.5,0512,Hamilton Downtown,Active,ON1,Ontario Ministry of the Environment,CA,43.257778,-79.861667,0,-5,CA,NA,NA,00,CC,006,ONTARIO,|,00-006-0512
551110007,PM2.5,0007,Devils Lake,Active,WI1,Wisconsin Dept. of Natural Resources,R5,43.4356,-89.6803,0,-6,US,12660,"Baraboo, WI",55,WI,111,SAUK,|,55-111-0007
000061502,PM2.5,1502,Kitchener,Active,ON1,Ontario Ministry of the Environment,CA,43.443833,-80.503806,0,-5,CA,NA,NA,00,CC,006,ONTARIO,|,00-006-1502
840530050004,PM2.5,0004,Prosser-Highland Dr,Active,WA1,Washington Department of Ecology,R10,46.2089,-119.75267,221.1,-8,US,NA,NA,53,WA,005,BENTON,|,53-005-0004
CC0091101,PM2.5,1101,Elk Island,Active,AB1,Alberta Environmental Monitoring and Reporting Agency (AEMERA),CA,53.6825,-112.8686,0,-7,CA,NA,NA,00,CC,009,ALBERTA,|,00-009-1101
000106900,PM2.5,6900,Vanderhoof Courthouse,Active,BC1,British Columbia Ministry of Environment,CA,54.0163,-124.0061,0,-8,CA,NA,NA,00,CC,010,BRITISH COLUMBIA,|,00-010-6900
180COG010001,PM2.5,0001,Kinshasa,Active,COG,U.S. Department of State Congo- Kinshasa,DSCF,-4.300578,15.313658,0,1,CF,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
482091675,PM2.5,1675,San Marcos Staples Rd C1675,Active,CAP,Capital Area Council of Governments,R6,29.862294,-97.928894,183,-6,US,12420,"Austin-Round Rock, TX",48,TX,209,HAYS,|,48-209-1675
483031028,PM2.5,1028,Lubbock 12th Street,Active,TX1,Texas Commission on Environmental Quality,R6,33.5853,-101.78698,0,-6,US,31180,"Lubbock, TX",48,TX,303,LUBBOCK,|,48-303-1028
840421150215,PM2.5,0215,New Milford,Active,PA1,Pennsylvania Dept. of Environmental Protection,R3,41.867336,-75.686602,0,-5,US,NA,NA,42,PA,115,SUSQUEHANNA,|,42-115-0215
271390505,PM2.5,0505,Shakopee,Active,MN1,Minnesota Pollution Control Agency,R5,44.789398,-93.512497,0,-6,US,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,MN,139,SCOTT,|,27-139-0505
270530963,PM2.5,0963,Minneapolis - Andersen School,Active,MN1,Minnesota Pollution Control Agency,R5,44.9536,-93.2581,0,-6,US,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,MN,053,HENNEPIN,|,27-053-0963
CC0091701,PM2.5,1701,Steeper,Active,AB1,Alberta Environmental Monitoring and Reporting Agency (AEMERA),CA,53.1325,-117.09111,0,-7,CA,NA,NA,00,CC,009,ALBERTA,|,00-009-1701
484800010001,PM2.5,0001,SUR,Active,MX2,Government of the State of Aguascalientes,MX,21.84525,-102.291222,0,-6,MX,NA,NA,80,MX,001,AGUASCALIENTES,|,80-001-0001
131850003,PM2.5,0003,Valdosta,Active,GA1,Georgia Department of Natural Resources,R4,30.8486,-83.2933,69.8,-5,US,46660,"Valdosta, GA",13,GA,185,LOWNDES,|,13-185-0003
060010009,PM2.5,0009,Oakland,Active,CA2,San Francisco Bay Area AQMD,R9,37.743061,-122.169907,9.8,-8,US,41860,"San Francisco-Oakland-Fremont, CA",06,CA,001,ALAMEDA,|,06-001-0009
060510005,PM2.5,0005,Lee Vining,Active,GBU,Great Basin Unified Air Pollution Control District,R9,37.962069,-119.120278,0,-8,US,NA,NA,06,CA,051,MONO,|,06-051-0005
080130003,PM2.5,0003,Longmont,Active,CO1,Colorado Department of Public Health and Environment,R8,40.164585,-105.100861,1522,-7,US,14500,"Boulder, CO",08,CO,013,BOULDER,|,08-013-0003
340210005,PM2.5,0005,Rider University,Active,NJ1,New Jersey Dept. of Environmental Protection,R2,40.283092,-74.742645,29.9,-5,US,45940,"Trenton-Ewing, NJ",34,NJ,021,MERCER,|,34-021-0005
060675003,PM2.5,5003,Sloughhouse,Active,CA1,Sacramento Metro. AQMD,R9,38.494475,-121.211131,59.2,-8,US,40900,"Sacramento--Arden-Arcade--Roseville, CA",06,CA,067,SACRAMENTO,|,06-067-5003
420950025,PM2.5,0025,Freemansburg,Active,PA1,Pennsylvania Dept. of Environmental Protection,R3,40.6281,-75.3411,0,-5,US,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,PA,095,NORTHAMPTON,|,42-095-0025
261390005,PM2.5,0005,JENISON,Active,MI1,"Michigan Department of Environment, Great Lakes, and Energy",R5,42.894402,-85.852798,390.4,-5,US,26100,"Holland-Grand Haven, MI",26,MI,139,OTTAWA,|,26-139-0005
330050007,PM2.5,0007,Keene,Active,NH1,New Hampshire Dept. of Environmental Services,R1,42.930521,-72.272332,152.8,-5,US,28300,"Keene, NH",33,NH,005,CHESHIRE,|,33-005-0007
360291014,PM2.5,1014,Tonawanda II,Active,NY1,New York Dept. of Environmental Conservation,R2,42.9981,-78.8993,182.1,-5,US,NA,NA,36,NY,029,ERIE,|,36-029-1014
191471002,PM2.5,1002,"Emmetsburg, ILCC",Active,IA1,Iowa DNR,R7,43.123299,-94.693298,0,-6,US,NA,NA,19,IA,147,PALO ALTO,|,19-147-1002
840410190005,PM2.5,0005,Roseburg High School,Active,OR1,Oregon Dept. of Environmental Quality,R10,43.21746,-123.35408,134.8,-8,US,NA,NA,41,OR,019,DOUGLAS,|,41-019-0005
530530031,PM2.5,0031,Tacoma-Alexander Ave,Active,WA1,Washington Department of Ecology,R10,47.2656,-122.3858,0.9,-8,US,42660,"Seattle-Tacoma-Bellevue, WA",53,WA,053,PIERCE,|,53-053-0031
380570004,PM2.5,0004,Beulah North,Active,ND1,North Dakota Department of Environmental Quality,R8,47.2986,-101.7669,630.1,-6,US,NA,NA,38,ND,057,MERCER,|,38-057-0004
840380250004,PM2.5,0004,Lake Ilo,Active,ND1,North Dakota Department of Environmental Quality,R8,47.342589,-102.645997,683.8,-7,US,NA,NA,38,ND,025,DUNN,|,38-025-0004
124CC0094701,PM2.5,4701,Janvier,Active,AB1,Alberta Environmental Monitoring and Reporting Agency (AEMERA),CA,55.9033,-110.7499,0,-7,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-4701
702NEA000000,PM2.5,0000,Central,Active,NEA,Singapore National Environment Agency,NA,1.35735,103.82,0,8,NA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0000
TPCD0027T,PM2.5,027T,Samut Sakhon Wittayalai School,Active,TPCD,Thailand Pollution Control Department,NA,13.550263,100.264768,0,7,NA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-027T
764TPCD0012T,PM2.5,012T,Nonsi Witthaya School,Active,TPCD,Thailand Pollution Control Department,NA,13.708067,100.547333,0,7,NA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-012T
TPCD0050T,PM2.5,050T,Chulalongkorn Hospital,Active,TPCD,Thailand Pollution Control Department,NA,13.729852,100.536501,0,7,NA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-050T
482090614,PM2.5,0614,Dripping Springs C614,Active,CAP,Capital Area Council of Governments,R6,30.214636,-98.083311,355,-6,US,12420,"Austin-Round Rock, TX",48,TX,209,HAYS,|,48-209-0614
484530021,PM2.5,0021,Austin Webberville Road C171,Active,TX1,Texas Commission on Environmental Quality,R6,30.2633,-97.7131,152.5,-6,US,12420,"Austin-Round Rock, TX",48,TX,453,TRAVIS,|,48-453-0021
840120310099,PM2.5,0099,Sunny Acres,Active,FL3,City of Jacksonville - Environmental Quality Division,R4,30.354614,-81.547789,0,-5,US,NA,NA,12,FL,031,DUVAL,|,12-031-0099
130590002,PM2.5,0002,Athens,Active,GA1,Georgia Department of Natural Resources,R4,33.925,-83.3575,0,-5,US,12020,"Athens-Clarke County, GA",13,GA,059,CLARKE,|,13-059-0002
060830011,PM2.5,0011,Santa Barbara,Active,CA9,Santa Barbara County Air Pollution Control District,R9,34.42775,-119.69091,6.1,-8,US,42060,"Santa Barbara-Santa Maria, CA",06,CA,083,SANTA BARBARA,|,06-083-0011
170650002,PM2.5,0002,KNIGHT_P,Active,IL1,Illinois EPA,R5,38.088902,-88.625,148.8,-6,US,34500,"Mount Vernon, IL",17,IL,065,HAMILTON,|,17-065-0002
060950004,PM2.5,0004,Vallejo,Active,CA2,San Francisco Bay Area AQMD,R9,38.102507,-122.237976,5.8,-8,US,46700,"Vallejo-Fairfield, CA",06,CA,095,SOLANO,|,06-095-0004
840340210008,PM2.5,0008,Trenton,Active,NJ1,New Jersey Dept. of Environmental Protection,R2,40.222421,-74.763167,14.9,-5,US,45940,"Trenton-Ewing, NJ",34,NJ,021,MERCER,|,34-021-0008
840310670005,PM2.5,0005,Homestead NHP,Active,NE1,Nebraska Department of Environment and Energy,R7,40.28506,-96.82431,0,-6,US,NA,NA,31,NE,067,GAGE,|,31-067-0005
181570008,PM2.5,0008,Lafayette-Greenbush St,Active,IN4,Indiana Dept. of Environmental Management,R5,40.431667,-86.8525,195.2,-5,US,29140,"Lafayette, IN",18,IN,157,TIPPECANOE,|,18-157-0008
340230011,PM2.5,0011,Rutgers University,Active,NJ1,New Jersey Dept. of Environmental Protection,R2,40.462181,-74.429436,18.9,-5,US,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",34,NJ,023,MIDDLESEX,|,34-023-0011
000060515,PM2.5,0515,Hamilton West,Active,ON1,Ontario Ministry of the Environment,CA,43.257444,-79.90775,0,-5,CA,NA,NA,00,CC,006,ONTARIO,|,00-006-0515
550410007,PM2.5,0007,POTAWATOMI,Active,WI1,Wisconsin Dept. of Natural Resources,R5,45.5639,-88.81,0,-6,US,NA,NA,55,WI,041,FOREST,|,55-041-0007
000030310,PM2.5,0310,SYDNEY,Active,NS1,Canada-Nova Scotia1,CA,46.142317,-60.172575,40,-4,CA,NA,NA,00,CC,003,NOVA SCOTIA,|,00-003-0310
LM1010001,PM2.5,0001,Lima,Active,LM1,U.S. Department of State Peru - Lima,DSPE,-12.099398,-76.968882,0,-5,PE,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
220870007,PM2.5,0007,Chalmette Vista,Active,LA1,Louisiana Department of Environmental Quality,R6,29.9431,-89.9761,0,-6,US,35380,"New Orleans-Metairie-Kenner, LA",22,LA,087,ST. BERNARD,|,22-087-0007
121290001,PM2.5,0001,St. Marks Wildlife Refuge,Active,FL1,Florida Dept. of Environmental Protection,R4,30.0842,-84.1617,0,-5,US,45220,"Tallahassee, FL",12,FL,129,WAKULLA,|,12-129-0001
060650010,PM2.5,0010,Joshua Tree NP - Cottonwood Canyon 2,Active,NPS,National Park Service,USEPA,33.7472,-115.8201,0,-8,US,NA,NA,06,CA,065,RIVERSIDE,|,06-065-0010
371230001,PM2.5,0001,Candor FRO,Active,NC1,North Carolina DEQ - Division of Air Quality,R4,35.263165,-79.836636,197.9,-5,US,NA,NA,37,NC,123,MONTGOMERY,|,37-123-0001
400270049,PM2.5,0049,Moore,Active,OK1,Oklahoma Department of Environmental Quality,R6,35.32,-97.4883,0,-6,US,36420,"Oklahoma City, OK",40,OK,027,CLEVELAND,|,40-027-0049
060850006,PM2.5,0006,San Jose - Knox Ave,Active,CA2,San Francisco Bay Area AQMD,R9,37.338202,-121.849892,0,-8,US,41940,"San Jose-Sunnyvale-Santa Clara, CA",06,CA,085,SANTA CLARA,|,06-085-0006
840081010015,PM2.5,0015,Pueblo Fountain Elementary,Active,CO1,Colorado Department of Public Health and Environment,R8,38.27601,-104.597591,0,-7,US,39380,"Pueblo, CO",08,CO,101,PUEBLO,|,08-101-0015
420070014,PM2.5,0014,Beaver Falls,Active,PA1,Pennsylvania Dept. of Environmental Protection,R3,40.747799,-80.316704,0,-5,US,38300,"Pittsburgh, PA",42,PA,007,BEAVER,|,42-007-0014
160050015,PM2.5,0015,Pocatello Garrett and Gould,Active,ID1,Idaho Department of Environmental Quality,R10,42.876701,-112.460297,0,-7,US,38540,"Pocatello, ID",16,ID,001,ADA,|,16-001-0015
330150014,PM2.5,0014,Portsmouth,Active,NH1,New Hampshire Dept. of Environmental Services,R1,43.075371,-70.748017,4,-5,US,14460,"Boston-Cambridge-Quincy, MA-NH",33,NH,015,ROCKINGHAM,|,33-015-0014
360652001,PM2.5,2001,Utica,Active,NY1,New York Dept. of Environmental Conservation,R2,43.0994,-75.225,0,-5,US,46540,"Utica-Rome, NY",36,NY,065,ONEIDA,|,36-065-2001
124CC0041601,PM2.5,1601,Miramichi,Active,NB1,Canada-New Brunswick1,CA,47.02567,-65.52049,0,-4,CA,NA,NA,00,CC,004,NEW BRUNSWICK,|,00-004-1601
124000082002,PM2.5,2002,Buffalo Narrows,Active,SK1,Saskatchewan Environment,CA,55.83473,-108.40377,0,-6,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-2002
340390004,PM2.5,0004,Elizabeth Trailer,Active,NJ1,New Jersey Dept. of Environmental Protection,R2,40.641441,-74.208366,4.9,-5,US,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",34,NJ,039,UNION,|,34-039-0004
061050002,PM2.5,0002,Weaverville,Active,NCA,North Coast Unified Air Quality Management District,R9,40.734722,-122.941109,600.2,-8,US,NA,NA,06,CA,105,TRINITY,|,06-105-0002
530530029,PM2.5,0029,Tacoma-L St,Active,WA1,Washington Department of Ecology,R10,47.1864,-122.4517,104,-8,US,42660,"Seattle-Tacoma-Bellevue, WA",53,WA,053,PIERCE,|,53-053-0029
530530024,PM2.5,0024,Tacoma-S 36th St,Active,WA1,Washington Department of Ecology,R10,47.22634,-122.46256,108,-8,US,42660,"Seattle-Tacoma-Bellevue, WA",53,WA,053,PIERCE,|,53-053-0024
840530330047,PM2.5,0047,Auburn 29th St,Active,WA1,Washington Department of Ecology,R10,47.2814,-122.2233,31.7,-8,US,NA,NA,53,WA,033,KING,|,53-033-0047
230030014,PM2.5,0014,Madawaska PSB,Active,ME1,Maine Dept. of Environmental Protection,R1,47.3553,-68.3211,0,-5,US,NA,NA,23,ME,003,AROOSTOOK,|,23-003-0014
702NEA000001,PM2.5,0001,North,Active,NEA,Singapore National Environment Agency,NA,1.41803,103.82,0,8,NA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
CUR010001,PM2.5,0001,Curacao,Active,CUR,U.S. Department of State Curacao,DSUC,12.1696,-68.99,0,-4,UC,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
DS1010002,PM2.5,0002,Chennai,Active,DS2,U.S. Department of State India - Chennai,DSIN,13.08784,80.278475,0,5.5,IN,NA,NA,DS,DS,101,India,|,DS-101-0002
TPCD0005T,PM2.5,005T,Thai Meteorological Department,Active,TPCD,Thailand Pollution Control Department,NA,13.666183,100.605742,0,7,NA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-005T
608PH1010001,PM2.5,0001,Manila,Active,PH1,U.S. Department of State Philippines - Manila,DSRP,14.57711,120.9778,0,8,RP,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
120030002,PM2.5,0002,Osceola National Forest,Active,FL1,Florida Dept. of Environmental Protection,R4,30.1972,-82.445,0,-5,US,27260,"Jacksonville, FL",12,FL,003,BAKER,|,12-003-0002
120310077,PM2.5,0077,Sheffield Elementary School,Active,FL3,City of Jacksonville - Environmental Quality Division,R4,30.4758,-81.5869,0,-5,US,27260,"Jacksonville, FL",12,FL,031,DUVAL,|,12-031-0077
060712002,PM2.5,2002,Fontana - Arrow Highway,Active,CA3,South Coast AQMD,R9,34.100132,-117.491982,116.8,-8,US,40140,"Riverside-San Bernardino-Ontario, CA",06,CA,071,SAN BERNARDINO,|,06-071-2002
401090097,PM2.5,0097,Near Road OKC,Active,OK1,Oklahoma Department of Environmental Quality,R6,35.502968,-97.577674,0,-6,US,36420,"Oklahoma City, OK",40,OK,109,OKLAHOMA,|,40-109-0097
470090101,PM2.5,0101,Look Rock - GSMNP,Active,NPS,National Park Service,USEPA,35.63346,-83.94158,793.3,-5,US,28940,"Knoxville, TN",47,TN,009,BLOUNT,|,47-009-0101
201910002,PM2.5,0002,PECK,Active,KS1,Kansas Dept. of Health and Environment,R7,37.4769,-97.3664,0,-6,US,48620,"Wichita, KS",20,KS,191,SUMNER,|,20-191-0002
840060010016,PM2.5,0016,Livermore-Portola,Active,CA2,San Francisco Bay Area AQMD,R9,37.68975,-121.77155,145.5,-8,US,41860,"San Francisco-Oakland-Fremont, CA",06,CA,001,ALAMEDA,|,06-001-0016
840490190007,PM2.5,0007,Moab #7,Active,UT1,Utah Department of Environmental Quality,R8,38.566055,-109.537167,0,-7,US,NA,NA,49,UT,019,GRAND,|,49-019-0007
530330057,PM2.5,0057,Seattle-Duwamish,Active,WA1,Washington Department of Ecology,R10,47.559975,-122.338265,4,-8,US,42660,"Seattle-Tacoma-Bellevue, WA",53,WA,033,KING,|,53-033-0057
530330080,PM2.5,0080,Seattle-Beacon Hill,Active,WA1,Washington Department of Ecology,R10,47.568236,-122.308628,101.9,-8,US,42660,"Seattle-Tacoma-Bellevue, WA",53,WA,033,KING,|,53-033-0080
